thold | t0 | tdiff | zeta | trend |
40000 | 32927 | 218307 | 0.12415856213955576 | inverse |
40000 | 27138 | 265515 | 0.06934363821253037 | inverse |
40000 | 37698 | 110749 | 0.3208018140118647 | saturating |
20000 | 11679 | 286178 | 0.023831154211714386 | inverse |
40000 | 8543 | 153214 | 0.011908645587217877 | inverse |
40000 | 33875 | 115454 | 0.2484789667313389 | inverse |
10000 | 6694 | 78471 | 0.05710343438977457 | inverse |
20000 | 5768 | 331853 | 0.005012735156831488 | inverse |
40000 | 26741 | 231707 | 0.07715359063386087 | inverse |
40000 | 28439 | 109920 | 0.183946670533115 | inverse |
40000 | 27566 | 69322 | 0.2740415582354808 | saturating |
40000 | 39782 | 72474 | 0.5459225115213733 | saturating |
40000 | 20748 | 344564 | 0.031233639033677346 | inverse |
40000 | 27138 | 38287 | 0.4808884503878601 | saturating |
40000 | 39505 | 339570 | 0.11489862362693995 | inverse |
40000 | 31428 | 409528 | 0.0602961936668555 | inverse |
10000 | 5294 | 403001 | 0.006954433363688924 | inverse |
40000 | 11085 | 310243 | 0.00990169198015749 | inverse |
40000 | 8628 | 380376 | 0.004892684081014576 | inverse |
20000 | 16860 | 61187 | 0.23228757742657755 | inverse |
40000 | 14122 | 193659 | 0.02574510918676643 | inverse |
20000 | 15614 | 394573 | 0.030893775803210052 | inverse |
40000 | 37955 | 250162 | 0.14396491323622293 | inverse |
40000 | 8755 | 15376 | 0.12462608123048906 | saturating |
10000 | 9438 | 236856 | 0.037607594487790046 | inverse |
40000 | 36892 | 70280 | 0.4841418838929994 | saturating |
20000 | 11502 | 268773 | 0.024611103793907865 | inverse |
40000 | 16345 | 320032 | 0.020869711856939307 | inverse |
40000 | 6854 | 323762 | 0.0036274575150882435 | inverse |
40000 | 5761 | 263322 | 0.0031510015304456137 | inverse |
40000 | 7457 | 386655 | 0.0035953788907423932 | inverse |
20000 | 17949 | 104399 | 0.15429582706730907 | inverse |
20000 | 14470 | 399260 | 0.02622112157491359 | inverse |
20000 | 17170 | 155806 | 0.09460768519825938 | inverse |
20000 | 6147 | 182883 | 0.010330541657781205 | inverse |
10000 | 5547 | 46994 | 0.06547476060773716 | inverse |
40000 | 32444 | 114186 | 0.23046020002452142 | inverse |
40000 | 29201 | 420954 | 0.05064083017384322 | inverse |
40000 | 39135 | 322904 | 0.11857612672806779 | inverse |
40000 | 14983 | 353777 | 0.01586382728385395 | inverse |
20000 | 13225 | 335849 | 0.026038580582345042 | inverse |
20000 | 9246 | 240728 | 0.0177562468844505 | inverse |
40000 | 13114 | 78626 | 0.05468197415613155 | inverse |
10000 | 8663 | 38457 | 0.19514670671139195 | inverse |
40000 | 25938 | 134064 | 0.12545870703544576 | inverse |
20000 | 19190 | 211964 | 0.08686760487629976 | inverse |
40000 | 22719 | 358414 | 0.03600256693376933 | inverse |
10000 | 5355 | 259040 | 0.011070114654107474 | inverse |
40000 | 14703 | 146033 | 0.03700845168557792 | inverse |
40000 | 24463 | 302867 | 0.04939778590932654 | inverse |
40000 | 6970 | 141606 | 0.0085767728768555 | inverse |
20000 | 5104 | 275554 | 0.004726989265261981 | inverse |
40000 | 6148 | 290957 | 0.003247722515698196 | inverse |
40000 | 12560 | 342848 | 0.011503173417957813 | inverse |
20000 | 12242 | 36958 | 0.20275253531035228 | saturating |
40000 | 14788 | 188765 | 0.02896259158212592 | inverse |
40000 | 29329 | 151312 | 0.14212194687136515 | inverse |
10000 | 9206 | 356371 | 0.02378151869821057 | inverse |
40000 | 6892 | 183542 | 0.0064698630286256 | inverse |
20000 | 9554 | 34377 | 0.13276160805189516 | saturating |
40000 | 26085 | 396355 | 0.04291778992317493 | inverse |
40000 | 8633 | 200612 | 0.009287665867445616 | inverse |
20000 | 9632 | 323755 | 0.01432802952850149 | inverse |
40000 | 26535 | 303775 | 0.05794636038186158 | inverse |
40000 | 7856 | 29478 | 0.05234135287332926 | inverse |
40000 | 30779 | 154777 | 0.15301802609560852 | inverse |
40000 | 5767 | 397224 | 0.0020931696599399835 | inverse |
10000 | 5699 | 305704 | 0.010624198898280689 | inverse |
20000 | 11548 | 114645 | 0.058160540799860445 | inverse |
40000 | 5894 | 99929 | 0.008690979595512814 | inverse |
